Ensembl_ID	count	chromosome	start	end
ENSG00000172322	0.0	12	9951316	9995694
ENSG00000276203	7.54	9	66106815	66153135
ENSG00000104408	25100.98	8	108201216	108435333
ENSG00000050030	3.0	X	74732849	74925485
ENSG00000125676	7702.0	X	123600561	123733056
ENSG00000117500	5657.0	1	93149742	93180728
ENSG00000117501	0.0	1	170935471	171064765
ENSG00000113083	32649.0	5	122063195	122078360
ENSG00000160808	1.0	3	46857872	46882169
ENSG00000174992	0.0	16	29778240	29782973
ENSG00000174010	2233.0	X	23983720	24027186
ENSG00000085563	78.0	7	87503633	87713323
ENSG00000188878	327.15	17	75909574	75941140
ENSG00000090376	163.0	12	66188879	66254622
ENSG00000174099	4487.0	12	65278643	65488244
ENSG00000196946	1.0	12	8157034	8188537
ENSG00000196944	0.0	1	248361581	248362627
ENSG00000196943	3912.0	14	24299862	24309124
ENSG00000137409	14168.0	6	36968141	36986298
ENSG00000174015	0.0	13	45702311	45714559
ENSG00000154928	14.0	3	134597801	135260467
ENSG00000196497	3053.18	14	24180219	24188964
ENSG00000164221	309.0	5	115267188	115296831
ENSG00000164220	1813.0	5	76615482	76623434
ENSG00000178297	1.0	19	2389771	2426239
ENSG00000198077	0.0	19	40875439	40882752
ENSG00000178295	2075.0	2	17753858	17788941
ENSG00000100239	4184.0	22	50343304	50445090
ENSG00000060138	2562.0	12	10699089	10723312
ENSG00000155034	198.0	7	5431335	5513798
ENSG00000134352	87518.0	5	55935095	55994993
ENSG00000114529	1177.0	3	112086335	112131004
ENSG00000058063	9135.0	3	182793500	182921635
ENSG00000168970	132.01	15	41828095	41848155
ENSG00000184863	1578.0	7	155644451	155781485
ENSG00000120210	0.0	9	5131979	5185668
ENSG00000181733	0.0	19	8721634	8732160
ENSG00000197016	868.0	19	56567511	56588911
ENSG00000197982	64.0	1	37806979	37809454
ENSG00000120742	10387.0	3	150541994	150603228
ENSG00000120215	0.0	9	5890802	5910606
ENSG00000189129	31.0	10	80131682	80145359
ENSG00000197019	1554.0	19	40421592	40426025
ENSG00000256591	409.97	11	61429220	61485822
ENSG00000235118	0.0	2	206642418	206649449
ENSG00000130755	5.0	19	39328353	39342372
ENSG00000144214	1.0	2	99284238	99304742
ENSG00000164736	0.0	8	54457935	54460888
ENSG00000176945	1.0	3	195720882	195741123
ENSG00000113761	919.0	5	177022696	177081189
ENSG00000162413	1910.0	1	6590724	6614607
ENSG00000107719	19.0	10	70478821	70568449
ENSG00000206150	0.0	14	21032820	21034785
ENSG00000135617	373.0	2	73228006	73233238
ENSG00000134440	16337.0	18	57600656	57622213
ENSG00000229972	0.0	3	51817604	51830856
ENSG00000204967	12.31	5	140806929	141012344
ENSG00000163864	2.0	3	139560180	139678017
ENSG00000110756	3863.0	11	18278668	18322198
ENSG00000090565	762.0	16	425619	523011
ENSG00000204963	8.2	5	140834248	141012344
ENSG00000204962	2.19	5	140841187	141012344
ENSG00000204961	8.01	5	140847463	141012344
ENSG00000204960	0.0	7	155356985	155367934
ENSG00000174899	16.0	3	157543246	157677749
ENSG00000174898	1.0	19	5720677	5778734
ENSG00000178127	2334.22	18	9102630	9134345
ENSG00000008405	694.0	12	106991364	107093829
ENSG00000111911	966.0	6	125956781	125980244
ENSG00000189127	0.0	5	80556755	80570488
ENSG00000204969	1.05	5	140794852	141012344
ENSG00000112936	53.0	5	40909252	40982939
ENSG00000143473	74.0	1	210676823	211134180
ENSG00000167526	16611.18	16	89560657	89566828
ENSG00000143476	1818.0	1	212035553	212107400
ENSG00000143479	1314.0	1	206635536	206684419
ENSG00000134278	4679.0	18	12446512	12658134
ENSG00000106723	19132.0	9	88388419	88478694
ENSG00000182816	0.0	21	30371391	30372257
ENSG00000163645	2.0	3	150659885	150703971
ENSG00000075415	35888.0	12	98593591	98606379
ENSG00000158373	8285.08	6	26158146	26171349
ENSG00000179709	0.0	19	55947832	55988629
ENSG00000253304	317.0	1	29119428	29123935
ENSG00000075413	5829.0	14	103385392	103503831
ENSG00000256771	320.0	19	19865886	19894674
ENSG00000168615	59175.0	8	38996869	39105144
ENSG00000143248	494.29	1	163111121	163321791
ENSG00000136522	1521.0	3	179588285	179604654
ENSG00000160145	837.5	3	124080023	124726325
ENSG00000160410	475.0	19	40576851	40591399
ENSG00000140876	84.0	16	77722492	77742260
ENSG00000064726	8368.0	15	83016422	83067354
ENSG00000144218	1924.0	2	99545419	100142739
ENSG00000166225	6136.0	12	69470349	69579789
ENSG00000261594	0.0	11	75240905	75243697
ENSG00000101306	20.0	20	31819308	31834689
ENSG00000216490	34.38	19	18173162	18178117
ENSG00000072506	1704.0	X	53431258	53434373
ENSG00000161010	298.0	5	179835133	179862173
ENSG00000072501	5811.0	X	53374149	53422728
ENSG00000134183	13.0	1	109603267	109619929
ENSG00000069712	441.0	1	92166985	92184723
ENSG00000160803	1074.29	1	156035301	156053794
ENSG00000143786	173.0	1	224434660	224740549
ENSG00000134184	0.03	1	109687814	109709039
ENSG00000159433	1103.0	15	42575659	42720981
ENSG00000025434	317.0	11	47248300	47269032
ENSG00000111057	17394.99	12	52948871	52952901
ENSG00000145191	2253.0	3	184135038	184145311
ENSG00000151353	1062.0	2	667335	677439
ENSG00000037042	136.92	17	42659305	42667006
ENSG00000215845	1.0	1	161037631	161038990
ENSG00000160207	38.0	21	43529192	43659493
ENSG00000177548	905.0	16	28904421	28936526
ENSG00000156374	615.0	10	103302796	103351134
ENSG00000106443	2453.0	7	10973872	11169630
ENSG00000042753	2712.0	19	46838136	46850992
ENSG00000134982	12090.0	5	112707498	112846239
ENSG00000237452	1.0	19	45733251	45764534
ENSG00000134987	15286.0	5	111091716	111130502
ENSG00000134986	10886.0	5	111662621	111997464
ENSG00000110492	398.0	11	46380756	46383837
ENSG00000171067	1642.0	11	68261335	68272001
ENSG00000121691	4609.0	11	34438925	34472062
ENSG00000185838	95.38	22	19783224	19854939
ENSG00000124664	0.0	6	34537802	34556333
ENSG00000163995	5.0	4	7965310	8158832
ENSG00000171060	0.0	8	10672637	10700593
ENSG00000105855	2597.0	7	20330702	20415754
ENSG00000231672	36.0	2	217284019	217756593
ENSG00000111481	7547.0	12	54301202	54351849
ENSG00000120963	298.0	8	101177878	101206193
ENSG00000043591	0.0	10	114044056	114046908
ENSG00000079689	0.0	6	25652201	25701783
ENSG00000147378	0.0	X	151716035	151723194
ENSG00000105852	1.0	7	95359944	95396368
ENSG00000124160	2205.0	20	46060985	46089952
ENSG00000187806	0.0	15	72398273	72408029
ENSG00000187800	350.0	1	156893698	156916434
ENSG00000187801	487.0	1	40450102	40463718
ENSG00000082482	6473.0	1	215005775	215237093
ENSG00000101928	2293.0	X	134887626	134915267
ENSG00000012174	941.9	X	21839636	21885424
ENSG00000126790	1601.0	14	59460363	59484430
ENSG00000163463	640.79	1	155169408	155173475
ENSG00000012171	303.0	3	50267558	50277546
ENSG00000135587	323.0	6	109440763	109443919
ENSG00000123240	5560.0	10	13099449	13138308
ENSG00000214113	718.0	6	5102593	5260939
ENSG00000123243	6.0	10	7559270	7666998
ENSG00000139220	8.0	12	81257975	81759553
ENSG00000176495	0.0	11	59358895	59371714
ENSG00000177728	493.0	17	75441159	75500090
ENSG00000084710	137.0	2	25042130	25159137
ENSG00000197591	0.0	1	247840928	247841896
ENSG00000226479	1013.0	2	120221278	120223408
ENSG00000197430	0.0	10	96343216	96359365
ENSG00000105298	1278.0	19	3610641	3626815
ENSG00000176842	1.0	16	54930862	54934485
ENSG00000174498	3.0	15	65327127	65378040
ENSG00000071082	14077.0	2	101001715	101024032
ENSG00000163191	1103.0	1	152032506	152047907
ENSG00000089876	2878.0	10	125836337	125896436
ENSG00000183072	0.0	5	173232109	173235357
ENSG00000183077	524.0	17	78187317	78207701
ENSG00000247315	1427.0	20	296968	300321
ENSG00000139780	0.0	13	102685744	102694504
ENSG00000124491	0.0	6	6144085	6321013
ENSG00000180660	87.0	13	35474182	35477209
ENSG00000135638	0.0	2	72916260	72936071
ENSG00000187942	0.0	1	21812265	21825221
ENSG00000187944	0.0	2	196805002	196810276
ENSG00000180667	2089.0	1	207043849	207052980
ENSG00000205707	368.0	12	25195216	25209645
ENSG00000166816	0.0	16	75111860	75116771
ENSG00000135631	2725.0	2	73073382	73156721
ENSG00000135636	11.0	2	71453722	71686768
ENSG00000166813	699.0	15	89608789	89655451
ENSG00000162825	319.78	1	145289900	145405778
ENSG00000147155	1273.0	X	48521158	48528716
ENSG00000114054	3151.0	3	136250306	136337896
ENSG00000185894	0.0	Y	25030901	25062548
ENSG00000114503	4297.0	3	196935402	196942597
ENSG00000185896	4828.0	13	113297241	113323672
ENSG00000185899	0.0	7	143443453	143444409
ENSG00000169764	5144.0	2	63840940	63891562
ENSG00000068001	3103.59	3	50317790	50322906
ENSG00000169762	708.0	4	16160505	16227410
ENSG00000115902	947.0	2	64988477	65023865
ENSG00000184761	0.0	2	130539095	130549883
ENSG00000183389	0.0	11	5999445	6006946
ENSG00000163449	45.0	2	216081866	216102783
ENSG00000168418	0.0	16	84218667	84239750
ENSG00000115904	1991.0	2	38981396	39124345
ENSG00000171298	153.0	17	80101556	80119879
ENSG00000163440	0.0	4	55556525	55592212
ENSG00000163331	1.27	2	158795317	158862781
ENSG00000168412	1.0	4	186533655	186555567
ENSG00000205846	0.0	12	8455926	8478330
ENSG00000187498	33911.0	13	110148963	110307149
ENSG00000084774	2613.0	2	27217390	27243943
ENSG00000240045	0.0	3	155290229	155293775
ENSG00000063180	81.0	19	48637942	48646312
ENSG00000179242	277.0	20	61252426	61940617
ENSG00000179241	387.0	11	35943981	36232136
ENSG00000179240	69.0	11	76381313	76414619
ENSG00000127366	3.0	7	141790217	141791367
ENSG00000127364	13.0	7	141778442	141780819
ENSG00000255104	14.54	17	15699692	15744778
ENSG00000176239	0.0	11	5351508	5352446
ENSG00000225781	0.0	7	143052320	143053347
ENSG00000058668	61852.0	1	203626561	203744081
ENSG00000176231	0.0	19	15944299	15950350
ENSG00000116678	1335.0	1	65420652	65641559
ENSG00000118620	726.0	19	21020620	21060050
ENSG00000260428	7.0	8	144266560	144268481
ENSG00000136238	6019.25	7	6374523	6403977
ENSG00000180398	21818.0	2	46901870	46941855
ENSG00000132207	308.33	16	30193887	30197561
ENSG00000136231	7402.0	7	23310209	23470467
ENSG00000132205	8.0	18	2847030	2915993
ENSG00000136237	49.0	7	22118238	22357144
ENSG00000056097	12352.0	5	32354350	32444761
ENSG00000136235	2.0	7	23235967	23275108
ENSG00000103489	2739.0	16	17101769	17470881
ENSG00000152380	99.0	5	80487969	80542563
ENSG00000125255	0.0	13	103043998	103066846
ENSG00000177380	54.0	19	49119389	49151026
ENSG00000272442	0.0	6	44273194	44378957
ENSG00000138326	17936.0	10	78033760	78056812
ENSG00000148204	0.0	9	123356170	123380324
ENSG00000105143	0.0	19	14950034	15022990
ENSG00000128805	1832.0	10	48446034	48656265
ENSG00000144554	2436.0	3	10026414	10101930
ENSG00000105146	12.0	19	57230802	57235548
ENSG00000047457	4.0	3	149162410	149222055
ENSG00000076003	4170.0	2	135839626	135876426
ENSG00000188655	0.0	14	20556093	20560931
ENSG00000177383	736.0	3	184710367	184712002
ENSG00000142920	120.0	1	33081104	33120530
ENSG00000144559	145.0	3	11790442	11846919
ENSG00000157778	556.0	7	1567330	1571005
ENSG00000282608	0.0	1	111499429	111503760
ENSG00000050730	21.0	4	121131408	121227466
ENSG00000142599	1052.0	1	8352397	8817643
ENSG00000067715	594.0	12	78863993	79452008
ENSG00000149269	3349.0	11	77321707	77474635
ENSG00000184347	13.0	5	168661733	169301129
ENSG00000149262	3129.97	11	77878720	77994678
ENSG00000157613	718.0	11	46277661	46321422
ENSG00000149260	721.0	11	77066932	77126155
ENSG00000235942	0.0	1	152842868	152843983
ENSG00000146205	28.0	2	241188509	241225377
ENSG00000226784	2.16	X	77968874	77969638
ENSG00000164418	1354.0	6	101398788	102070083
ENSG00000137364	2146.0	6	18128311	18155074
ENSG00000141002	6596.0	16	89873570	89913627
ENSG00000187239	1566.0	9	129887187	130043194
ENSG00000187238	0.0	1	152613811	152614098
ENSG00000127586	211.0	16	788046	800737
ENSG00000127585	46.0	16	692498	705829
ENSG00000164414	750.67	6	87470623	87512336
ENSG00000179862	5.0	1	40861051	40862366
ENSG00000187231	2465.0	2	179101692	179264790
ENSG00000127580	94.0	16	684622	690444
ENSG00000101955	1980.0	X	38149336	38220924
ENSG00000066405	0.0	3	137998735	138033655
ENSG00000082458	1606.0	X	70444861	70505490
ENSG00000100532	728.0	14	54509812	54539309
ENSG00000105894	3816.0	7	137227341	137343865
ENSG00000172809	6036.0	17	74203582	74210655
ENSG00000166670	1.0	11	102770503	102780628
ENSG00000205084	568.96	16	75536744	75556286
ENSG00000166676	0.0	16	10760919	10818794
ENSG00000182035	0.0	20	38581195	38588463
ENSG00000126368	26.0	17	40092787	40100725
ENSG00000163354	0.0	1	155018520	155033781
ENSG00000157593	2418.0	6	44254096	44257890
ENSG00000041802	4510.0	3	194640788	194672477
ENSG00000186723	0.0	19	15804549	15815664
ENSG00000254505	525.58	14	24209583	24213869
ENSG00000165895	1024.0	11	100687653	100991937
ENSG00000077454	285.97	7	100574011	100586153
ENSG00000204152	968.44	10	49942033	49974850
ENSG00000175110	2599.0	3	139005806	139357223
ENSG00000156006	2.0	8	18391245	18401218
ENSG00000119574	106.0	19	58513530	58538911
ENSG00000080709	199.0	5	114360945	114496500
ENSG00000165899	38.0	12	80209453	80379090
ENSG00000165898	606.0	14	74493720	74497106
ENSG00000197496	1855.0	20	46709487	46736347
ENSG00000139292	0.0	12	71439770	71586310
ENSG00000189079	5499.0	12	45729665	45908040
ENSG00000250021	1523.08	15	89834308	89912882
ENSG00000097096	1369.0	1	85156873	85201046
ENSG00000112541	1347.0	6	165327287	165986603
ENSG00000206422	0.0	18	7231125	7232047
ENSG00000212659	0.0	17	41265339	41266641
ENSG00000005243	1124.0	17	48026167	48038030
ENSG00000268173	726.24	19	18153158	18178117
ENSG00000121903	962.0	1	33472645	33496507
ENSG00000152056	186.0	2	223751686	223838027
ENSG00000212657	0.0	17	41307700	41309253
ENSG00000005249	950.0	7	107044649	107161811
ENSG00000122584	0.0	7	8433955	8752963
ENSG00000213337	372.77	2	96836611	96858095
ENSG00000165097	1397.0	6	18155329	18223853
ENSG00000063587	1690.0	X	153334155	153360110
ENSG00000165092	0.0	9	72900662	73080442
ENSG00000165091	0.0	9	72521801	72836351
ENSG00000021300	5.0	11	73646178	73662819
ENSG00000197110	0.0	19	39243553	39245129
ENSG00000158748	1.0	1	19665287	19679562
ENSG00000153294	0.0	6	47685864	47722021
ENSG00000101911	2962.0	X	12791355	12824222
ENSG00000158747	753.2	1	19640554	19658456
ENSG00000153291	5.0	6	46652915	46678193
ENSG00000153292	0.0	6	46997703	47042363
ENSG00000180245	0.0	4	109827994	109844604
ENSG00000100399	10.0	22	41229510	41240934
ENSG00000272869	68.82	5	112861188	112893079
ENSG00000104368	12138.0	8	42175233	42207724
ENSG00000104369	1.0	8	74234700	74321328
ENSG00000269179	0.05	19	49909501	49958391
ENSG00000104365	1691.0	8	42271302	42332653
ENSG00000159166	0.0	1	201373244	201399915
ENSG00000159167	3131.0	8	23841915	23854807
ENSG00000181291	0.0	17	34579487	34639318
ENSG00000104361	632.0	8	98189833	98294393
ENSG00000253148	0.0	1	192316992	192367285
ENSG00000061987	7293.0	12	62466817	62600479
ENSG00000133835	5482.0	5	119452443	119637199
ENSG00000001036	3578.0	6	143494811	143511690
ENSG00000122958	1872.0	10	69123512	69172861
ENSG00000173928	22.0	19	11374685	11376951
ENSG00000122952	2320.0	10	56357228	56361275
ENSG00000151033	0.0	10	30611779	30629762
ENSG00000145839	0.0	5	135892246	135895827
ENSG00000032444	2145.33	19	7534004	7561764
ENSG00000185561	134.0	17	1702790	1710438
ENSG00000145832	0.0	5	135834649	135888637
ENSG00000165323	1207.0	11	92352096	92896470
ENSG00000165322	5657.0	10	31805404	31928876
ENSG00000185565	1204.0	3	115802363	117139389
ENSG00000145780	5659.0	5	115520908	115544894
ENSG00000185567	2170.0	14	104937244	104978357
ENSG00000145782	5190.0	5	115828200	115841858
ENSG00000154027	3830.0	1	77282051	77559969
ENSG00000101624	661.0	18	12661833	12702777
ENSG00000154025	1.0	17	18950345	19022595
ENSG00000170122	1.0	9	116231	118204
ENSG00000196550	145.08	1	206186179	206204414
ENSG00000121351	0.0	12	21354959	21379978
ENSG00000156218	1.0	15	83654086	84039842
ENSG00000170128	0.0	1	200872955	200874178
ENSG00000174156	0.0	6	52896639	52909685
ENSG00000174405	1432.0	13	108207439	108218368
ENSG00000175575	771.0	11	73876699	73931124
ENSG00000088682	2110.0	16	57447425	57461275
ENSG00000197977	1301.0	6	10980759	11044314
ENSG00000197976	1015.0	X	1591593	1602514
ENSG00000197971	163.0	18	76978827	77133683
ENSG00000175573	820.0	11	65916808	65919117
ENSG00000105887	12389.17	7	135926761	135977353
ENSG00000197753	0.0	6	35805293	35833874
ENSG00000181404	161.18	9	14521	29739
ENSG00000197757	2.0	12	53990624	54030823
ENSG00000197756	10198.0	2	216498189	216579180
ENSG00000132912	6811.0	5	150708440	150759109
ENSG00000179403	106.0	1	1434861	1442882
ENSG00000136449	4.0	17	50508384	50531501
ENSG00000179407	0.0	3	128462439	128467248
ENSG00000165694	0.0	X	132076993	132128020
ENSG00000179409	1492.0	17	744414	753999
ENSG00000082258	3847.0	2	134918235	134959342
ENSG00000151292	3451.0	5	123512099	123617045
ENSG00000113141	5670.0	5	140647058	140662479
ENSG00000169228	516.38	5	177301198	177303744
ENSG00000196155	654.0	16	67277510	67289499
ENSG00000138698	7047.0	4	98261384	98443861
ENSG00000092964	25425.0	8	26514022	26658178
ENSG00000169220	28.0	5	177357837	177372601
ENSG00000169221	776.0	16	30357102	30370264
ENSG00000160310	4811.0	21	46635167	46665124
ENSG00000169224	0.0	1	247507058	247577690
ENSG00000170381	96.0	7	83363906	83649010
ENSG00000183801	9.0	11	7485388	7511377
ENSG00000170382	0.0	1	204617170	204685733
ENSG00000170385	3121.0	1	211571568	211578742
ENSG00000105127	1834.0	19	15353385	15379798
ENSG00000101670	2.0	18	49560699	49599182
ENSG00000183807	85.0	6	116752197	116765723
ENSG00000183808	2098.0	8	93729356	93741017
ENSG00000100320	19422.0	22	35738736	36028425
ENSG00000073861	0.0	17	47733244	47746119
ENSG00000072756	1326.0	3	3126916	3150879
ENSG00000100321	324.0	22	39349925	39385588
ENSG00000164363	0.0	5	1225355	1246189
ENSG00000161958	22.02	17	7438273	7444937
ENSG00000111817	19425.0	6	116254173	116444860
ENSG00000124275	1495.0	5	7851186	7906025
ENSG00000111364	899.0	12	123602077	123620941
ENSG00000171478	0.0	X	48130657	48132613
ENSG00000124279	735.0	5	7859159	7869037
ENSG00000125249	4966.0	13	97434222	97469128
ENSG00000161956	2959.97	17	7561875	7571969
ENSG00000090889	3242.0	X	70290090	70420832
ENSG00000161955	13.68	17	7558292	7561608
ENSG00000185158	180.57	17	32007872	32053504
ENSG00000107816	941.0	10	100996618	101007836
ENSG00000107815	487.0	10	100987367	100994401
ENSG00000129515	9533.09	14	34561094	34630183
ENSG00000255292	6.91	11	112086824	112193805
ENSG00000117245	253.0	1	20664014	20718017
ENSG00000101146	1548.0	20	57351010	57379211
ENSG00000185155	0.0	1	226223618	226227054
ENSG00000185156	0.0	17	8797162	8799349
ENSG00000255298	0.0	11	124256376	124266218
ENSG00000169592	642.0	16	29995294	30005793
ENSG00000253626	185.18	10	79512601	79516440
ENSG00000125245	0.0	13	99254714	99261744
ENSG00000172845	12299.0	2	173906459	173965702
ENSG00000169594	40.0	15	83255903	83284714
ENSG00000169410	2678.0	15	75463251	75579289
ENSG00000235387	5.0	9	35909483	35937153
ENSG00000169598	457.0	1	3857267	3885429
ENSG00000169599	912.0	2	69395750	69437628
ENSG00000146842	954.0	7	130164715	130207770
ENSG00000106635	278.0	7	73536356	73558002
ENSG00000106636	7013.0	7	44200968	44214294
ENSG00000177462	0.0	1	247920252	247921956
ENSG00000156564	0.0	6	40391586	40587465
ENSG00000106144	1559.0	7	143288215	143307696
ENSG00000106633	10.0	7	44144271	44198170
ENSG00000046889	0.0	8	67952118	68237030
ENSG00000106638	3647.0	7	73568932	73578791
ENSG00000128383	0.03	22	38952741	38992778
ENSG00000137103	51.0	9	35814451	35865518
ENSG00000107863	13653.52	10	24583609	24723668
ENSG00000198853	2189.0	9	35490127	35561898
ENSG00000065970	605.0	12	8032703	8055503
ENSG00000078804	138.0	20	34704290	34713439
ENSG00000128422	18.0	17	41619437	41624842
ENSG00000131495	483.0	5	140638740	140647785
ENSG00000118434	0.0	6	88047789	88066832
ENSG00000163491	515.0	3	27110085	27369460
ENSG00000153094	124.0	2	111119378	111168447
ENSG00000167881	3234.0	17	76038775	76072653
ENSG00000118432	0.0	6	88139864	88166359
ENSG00000150628	14.0	4	176184638	176195671
ENSG00000176009	0.0	11	8937579	8938211
ENSG00000104848	1.0	19	49067418	49072941
ENSG00000110148	0.0	11	6259736	6272127
ENSG00000206203	0.0	22	19130808	19132623
ENSG00000214193	109.0	1	36306387	36324886
ENSG00000137033	2.0	9	6215786	6257983
ENSG00000102393	1096.0	X	101397803	101407925
ENSG00000102390	315.0	X	76172936	76178204
